Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
2018,10,New York,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,chicken skewers,chicken,Chicken
2018,11,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,11,0,0,0,0,,,
2018,10,Tennessee,Food,Norovirus Genogroup II,GII.P16 - GII.1,Confirmed,Restaurant - other or unknown type,14,0,9,0,9,,,
2018,10,South Carolina,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,
2018,10,Michigan,Food,,,,Restaurant - Buffet,2,0,0,0,2,"mushrooms, unspecified; frog legs",n/a; n/a,Multiple
2018,10,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Farm/dairy,2,1,2,0,2,,,
2018,10,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Suspected,Private home/residence,2,1,2,0,2,"ground beef; steak (beef taco), cilantro,onions; grilled chicken",,Multiple
2018,7,Illinois,Food,Bacillus; Clostridium,,Suspected; Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,
2018,9,Michigan,Food,,,,Private home/residence,14,0,14,0,14,,,
2018,5,Colorado,Food,,,,Restaurant - Sit-down dining,22,0,21,0,21,,,
2018,11,Pennsylvania,Food,Campylobacter unknown,,Suspected,Private home/residence; Farm/dairy,3,0,3,0,3,,,
2018,8,Texas,Food,"Escherichia coli, Shiga toxin-producing",O26,Suspected,Unknown,2,0,0,0,0,,,
2018,11,New York,Food,,,,Private home/residence,16,0,15,0,15,,,
2018,11,Connecticut,Food,,,,Restaurant - Sit-down dining,11,0,11,0,11,potato salad,,Multiple
2018,8,Texas,Food,Salmonella enterica,Javiana,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,11,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Grocery store,5,0,5,0,5,,,
2018,8,Texas,Food,Vibrio parahaemolyticus; Vibrio unknown,unknown; ,Confirmed; Confirmed,Restaurant - Sit-down dining,3,0,2,0,2,raw oysters,,Mollusks
2018,3,Multistate,Food,Salmonella enterica,Newport,Confirmed,Restaurant - other or unknown type; Private home/residence,41,9,36,0,36,alfalfa sprouts,,Sprouts
2018,10,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,11,Kansas,Food,Clostridium perfringens; Staphylococcus aureus,,Confirmed; Confirmed,Caterer (food prepared off-site from where served),42,0,42,0,42,,,
2018,10,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,burritos,,Multiple
2018,9,Texas,Food,Campylobacter unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,9,Texas,Food,,,,Restaurant - other or unknown type,6,0,6,0,6,,,
2018,5,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,
2018,5,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,45,0,45,0,45,,,
2018,6,New Mexico,Food,Salmonella enterica,Newport,Confirmed,Private home/residence,4,0,4,0,4,beef,beef,Beef
2018,11,South Carolina,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,11,Utah,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,eggs benedict,,Multiple
2018,11,New York,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,11,1,11,0,11,,,
2018,10,Florida,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, mahi mahi","fish, mahi mahi",Fish
2014,11,Arizona,Food,Bacillus cereus; Staphylococcus aureus,,Suspected; Suspected,Unknown,65,1,65,0,65,"meat chili; potato salad; beans, unspecified; tortilla, unspecified",,Multiple
2018,10,Tennessee,Food,Salmonella enterica; Salmonella enterica,Typhimurium; unknown,Confirmed; Suspected,Restaurant - Sit-down dining,24,14,23,0,23,pulled pork,pork,Pork
2018,4,Multistate,Food,Salmonella enterica,Saintpaul,Confirmed,Unknown,258,51,175,0,175,,,
2018,9,Michigan,Food,,,,Restaurant - other or unknown type; Private home/residence; Caterer (food prepared off-site from where served); Grocery store,20,0,20,0,20,macaroni and cheese; potatoes; coleslaw,n/a; n/a; n/a,Multiple
2018,9,Kansas,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,11,Virginia,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,28,0,18,0,18,,,
2018,11,New York,Food,,,,Restaurant - Sit-down dining,9,0,9,0,9,"kabobs, chicken",,Multiple
2018,11,New York,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,8,1,8,0,8,,,
2018,6,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,11,New York,Food,Norovirus Genogroup I,unknown - unknown,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,11,Minnesota,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,
2018,11,Minnesota,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,11,Wisconsin,Food,Norovirus Genogroup II,GII.P16 - GII.12,Confirmed,Restaurant - Sit-down dining,12,0,12,0,12,,,
2018,8,Wisconsin,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,4,0,4,0,4,"chicken, frozen breaded",chicken,Chicken
2018,11,South Carolina,Food,"Norovirus Genogroup II; Norovirus unknown; Escherichia coli, Enteropathogenic; Escherichia coli, Enteroaggregative",GII.P16 - GII.12; ; unknown; unknown,Confirmed; Confirmed; Suspected; Suspected,Restaurant - Sit-down dining,690,5,290,0,290,,,
2018,12,South Carolina,Food,,,,Restaurant - Buffet,11,0,11,0,11,,,
2018,12,New York,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,7,0,7,0,7,,,
2018,11,Multistate,Food,,,,Restaurant - Sit-down dining; Private home/residence; Grocery store,53,0,53,0,53,,,
2018,11,Florida,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,
2018,11,Ohio,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,15,1,15,0,15,"chicken, smoked",chicken,Chicken
2018,11,Florida,Food,Clostridium perfringens,,Suspected,Caterer (food prepared off-site from where served),23,0,23,0,23,"pork, smoked","pork, other",Pork
2018,11,Wisconsin,Food,Norovirus Genogroup I,GI.P3 - GI.3,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,11,Wisconsin,Food,Norovirus Genogroup II,,Suspected,School/college/university,39,0,0,0,0,,,
2018,9,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Grocery store,9,3,9,0,9,,,
2018,12,New York,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,7,Illinois,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Private home/residence,3,1,1,0,0,,,
2018,10,Michigan,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,12,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,Restaurant - Sit-down dining,5,0,0,0,0,,,
2018,12,Minnesota,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Restaurant - Sit-down dining,18,0,18,0,18,,,
2018,6,Pennsylvania,Food,Salmonella other,,Confirmed,Unknown,2,0,2,0,2,,,
2018,12,Ohio,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,
2018,6,Pennsylvania,Food,Salmonella enterica,Berta,Confirmed,Other healthcare facility,3,0,3,0,3,,,
2018,10,Michigan,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - other or unknown type; Restaurant - Buffet",2,0,2,0,2,,,
2018,6,Pennsylvania,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,6,Pennsylvania,Food,Norovirus,,Suspected,Banquet Facility (food prepared and served on-site),13,0,13,0,13,,,
2018,12,Ohio,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,"chicken; beef, shredded",,Multiple
2018,7,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,7,4,6,0,6,ground beef,,Beef
2018,3,Multistate,Food,Salmonella enterica,Montevideo,Confirmed,Unknown,115,24,93,0,94,,,
2018,5,New York,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,11,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,"ground beef, hamburger; chicken, nuggets/fingers; french fries and ketchup; fruit punch, pasteurized",,Multiple
2018,11,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,"chicken wings with atomic sauce; mixed vegetables, carrots and celery",,Multiple
2018,8,Multistate,Food,Salmonella enterica,Javiana,Confirmed,Restaurant - other or unknown type; Unknown,117,11,43,0,43,onions,,Root/Underground
2018,8,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,curly fries; egg rolls; chicken tenders; sausage croissant; splash,,Multiple
2018,10,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,"pizza, pepperoni",,Multiple
2018,11,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,1,2,0,2,turkey sandwich,,Multiple
2018,12,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,Restaurant - Sit-down dining,9,0,9,0,9,,,
2018,11,Michigan,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,10,Michigan,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,5,Texas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,6,North Carolina,Food,"Escherichia coli, Enteroinvasive",other,Confirmed,Private home/residence,52,28,52,0,52,,,
2018,9,New Mexico,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Unknown,2,1,2,0,2,,,
2018,9,Multistate,Food,Salmonella enterica,Muenchen,Confirmed,Restaurant - other or unknown type,12,1,11,0,11,,,
2018,12,Wisconsin,Food,Staphylococcus aureus,,Confirmed,Private home/residence,6,0,6,0,6,pulled pork sandwiches,pork,Pork
2018,12,Wisconsin,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,,,
2018,10,Illinois,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,11,Kansas,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Caterer (food prepared off-site from where served),26,1,26,0,26,,,
2018,6,Illinois,Food,Salmonella enterica,Typhi,Confirmed,Private home/residence,4,2,4,0,4,,,
2018,11,Texas,Food,,,,Unknown,4,0,4,0,4,,,
2018,12,Minnesota,Food,Norovirus Genogroup II,GII.P7 - GII.6,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,12,Florida,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),280,0,280,0,280,turkey,turkey,Turkey
2018,11,Massachusetts,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,10,2,10,0,10,,,
2018,12,Ohio,Food,,,,Caterer (food prepared off-site from where served),16,0,16,0,16,turkey and gravy,,Multiple
2018,12,Ohio,Food,Norovirus,,Suspected,Restaurant - other or unknown type,64,0,64,0,64,,,
2018,11,Connecticut,Food,Norovirus Genogroup I,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,12,Oregon,Food,Norovirus Genogroup II,,Suspected,Private home/residence,23,0,23,0,23,"cheese, unspecified",,Dairy
2018,8,Maryland,Food,Ciguatoxin,,Confirmed,Private home/residence,3,0,3,0,3,barracuda,"fish, baracuda",Fish
2018,12,Texas,Food,,,,Unknown,2,0,2,0,2,,,
2018,12,Connecticut,Food,Norovirus Genogroup II,GII.P16 - ,Confirmed,Restaurant - Sit-down dining,25,0,25,0,25,,,
2018,12,Michigan,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,"salad, other",n/a,Multiple
2018,9,Texas,Food,Salmonella enterica,Newport,Suspected,Unknown,2,1,1,0,0,,,
2018,10,Montana,Food,,,,Restaurant - Sit-down dining,8,0,0,0,0,,,
2018,7,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,Private home/residence,18,6,18,1,18,ground beef,,Beef
2018,11,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,5,0,5,0,5,barracuda,,Fish
2018,7,New Jersey,Food,,,,Banquet Facility (food prepared and served on-site),6,0,4,0,4,,,
2018,12,Virginia,Food,Norovirus Genogroup I; Norovirus Genogroup II; Salmonella other,,Suspected; Suspected; Suspected,Caterer (food prepared off-site from where served),16,0,16,0,16,,,
2018,8,New Jersey,Food,,,,,17,0,17,0,17,,,
2018,11,Montana,Food,Norovirus Genogroup II,unknown - ,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,
2018,12,Iowa,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,26,0,26,0,26,"steak, prime rib",,Beef
2018,12,Iowa,Food,Clostridium perfringens; Clostridium perfringens,,Suspected; Suspected,Caterer (food prepared off-site from where served),8,0,8,0,8,pulled pork,,Pork
2018,12,Oregon,Food,Norovirus Genogroup II,GII.P16 - ,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,,,
2018,12,Oregon,Food,Norovirus Genogroup II,GII.P16 - GII.1,Confirmed,Restaurant - other or unknown type,11,0,11,0,11,,,
2018,12,New York,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,14,0,14,0,14,,,
2018,12,Massachusetts,Food,Norovirus,,Suspected,Banquet Facility (food prepared and served on-site),20,0,20,0,20,,,
2018,11,New Hampshire,Food,,,,Restaurant - Sit-down dining,12,0,12,0,12,guacamole,,Multiple
2018,4,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,oysters,"oysters, raw",Mollusks
2018,7,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,oysters,"oysters, raw",Mollusks
2018,8,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,oysters,oysters,Mollusks
2018,10,Minnesota,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,8,Washington,Food,Vibrio parahaemolyticus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,"oysters, raw","oysters, raw",Mollusks
2018,12,Washington,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,12,,0,,0,,,
2018,8,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,"oysters, raw","oysters, raw",Mollusks
2018,12,Ohio,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,29,0,29,0,29,,,
2018,12,Wisconsin,Food,Clostridium perfringens,,Suspected,Long-term care/nursing home/assisted living facility,8,0,8,0,8,,,
2018,12,Wisconsin,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Buffet,39,0,39,0,39,,,
2018,4,Washington,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,
2018,6,Washington,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Restaurant - Sit-down dining,17,0,17,0,17,,,
2018,4,Washington,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,12,1,11,0,12,,,
2018,9,Colorado,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,,,
2018,12,New York,Food,Norovirus Genogroup I,GI.P4 - GI.4,Confirmed,Restaurant - Sit-down dining,15,0,15,0,15,,,
2018,11,Nebraska,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining; Restaurant - other or unknown type,6,0,6,0,6,"beans, baked",,Multiple
2018,12,Minnesota,Food,Norovirus Genogroup I; Norovirus Genogroup II; Norovirus Genogroup I,unknown - unknown; unknown - unknown; GI.P3 - GI.3,Confirmed; Suspected; Confirmed,Restaurant - Sit-down dining,16,0,16,0,16,,,
2018,7,Multistate,Food,Salmonella enterica,Eastbourne,Confirmed,Unknown,21,7,18,0,18,pork,pork,Pork
2018,12,Pennsylvania,Food,Bacillus cereus,,Confirmed,Banquet Facility (food prepared and served on-site),18,0,18,0,18,ham,,Pork
2018,12,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",17,0,0,0,17,,,
2018,10,Pennsylvania,Food,Cryptosporidium parvum,unknown,Confirmed,Farm/dairy,3,0,3,0,3,"milk, unpasteurized",,Dairy
2018,12,Ohio,Food,Norovirus unknown,,Suspected,Banquet Facility (food prepared and served on-site),82,0,32,0,32,,,
2018,12,Rhode Island,Food,Norovirus Genogroup I,unknown - unknown,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,salad,,Multiple
2018,12,Pennsylvania,Food,Norovirus Genogroup II,unknown - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),15,0,15,0,15,,,
2018,12,New Mexico,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - Buffet,4,1,4,0,4,,,
2018,12,Rhode Island,Food,Staphylococcus aureus,,Suspected,Restaurant - other or unknown type,7,0,2,0,2,"sandwich, other",,Multiple
2018,10,Pennsylvania,Food,Salmonella enterica,Berta,Confirmed,Camp,34,0,34,0,34,,,
2018,12,Virginia,Food,Salmonella enterica,unknown,Confirmed,Private home/residence,9,3,9,1,9,meatballs; roast beef,,Multiple
2018,12,Minnesota,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,12,Nevada,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,"ground beef, cheeseburger",,Beef
2018,12,Nevada,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,"mussels, unspecified",,Mollusks
2018,12,Connecticut,Food,Sapovirus,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,"oysters, raw","oysters, raw",Mollusks
2018,11,Arizona,Food,,,,Private home/residence,17,0,17,0,17,,,
2019,1,Alaska,Food,Clostridium botulinum,,Confirmed,Private home/residence,4,4,4,1,4,whale,,Other Aquatic Animals
2018,12,Florida,Food,Hepatitis A,,Confirmed,Restaurant - Sit-down dining,7,5,7,0,7,,,
2018,11,Maryland,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,
2018,12,Texas,Food,"Escherichia coli, Shiga toxin-producing",unknown,Confirmed,Private home/residence,3,0,0,0,0,,,
2018,2,Washington,Food,Clostridium perfringens,,Suspected,Restaurant - Sit-down dining,8,,0,,0,beans and rice,,Multiple
2018,11,Washington,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",14,0,14,0,14,sushi,,Multiple
2018,4,Illinois,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,7,0,0,0,7,,,
2018,10,Illinois,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,Private home/residence,18,1,18,0,18,texas sheet cake aka brownies,,Multiple
2018,11,Illinois,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,10,0,0,0,0,,,
2018,11,Illinois,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,,,
2018,11,Michigan,Food,Shigella sonnei,,Confirmed,Private home/residence; Religious facility,24,2,20,0,24,"turkey; gravy, unspecified",turkey; turkey,Turkey
2018,12,Oregon,Food,Shigella sonnei,,Confirmed,Restaurant - Sit-down dining,6,1,6,0,6,,,
2018,12,Connecticut,Food,Norovirus Genogroup II,GII.P7 - ,Confirmed,Restaurant - Sit-down dining,69,1,69,0,69,salad,,Multiple
2018,12,Minnesota,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,2,Colorado,Food,Salmonella enterica,Ohio,Confirmed,Restaurant - Sit-down dining; Private home/residence; Caterer (food prepared off-site from where served),161,7,40,0,161,"salsa, tomatillo; beans, refried and pinto",,Multiple
2018,10,Florida,Food,,,,Grocery store,7,0,7,0,7,,,
2018,9,Michigan,Food,Salmonella enterica,Infantis,Confirmed,Restaurant - other or unknown type,5,3,5,0,5,,,
2018,8,Colorado,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks
2019,1,Texas,Food,,,,Private home/residence,5,0,5,0,5,,,
2018,12,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,walnut shirmp; orange chicken; stringbean chicken,,Multiple
2018,4,New York,Food,Campylobacter jejuni,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,chicken skewers,chicken,Chicken
2018,12,Florida,Food,Norovirus,,Suspected,Caterer (food prepared off-site from where served),12,0,12,0,12,crudites,,Multiple
2018,12,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,
2018,11,Florida,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, tilapia","fish, tilapia",Fish
2018,7,Multistate,Food,Listeria monocytogenes,,Confirmed,Unknown,4,4,4,0,4,,,
2019,1,Minnesota,Food,Norovirus Genogroup II,GII.P15 - other,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,
2018,12,Texas,Food,,,,Unknown,3,0,3,0,3,cinnamon stick ,,Multiple
2019,1,Michigan,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,"romaine lettuce, unspecified",n/a,Vegetable Row Crops
2019,1,Ohio,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.4 Sydney; unknown,Suspected; Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",4,0,4,0,4,,,
2018,11,Utah,Food,Clostridium botulinum,,Confirmed,Private home/residence,2,2,2,0,2,home canned green beans,,Seeded Vegetables
2018,5,Multistate,Food,Cyclospora cayetanensis; Cyclospora cayetanensis,,Confirmed; Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",559,26,517,0,517,salad mix containing lettuce and carrots,,Multiple
