,Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category
7369,2019,8,Texas,Food,nan,nan,nan,Restaurant - Buffet,5,0.0,0.0,nan,nan,nan
7370,2019,8,Connecticut,Food,nan,nan,nan,Restaurant - Sit-down dining,5,0.0,0.0,nan,nan,nan
7371,2018,6,New York,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,51,10.0,0.0,nan,nan,nan
7372,2019,7,Texas,Food,Cyclospora cayetanensis,nan,Suspected,Unknown,2,0.0,0.0,nan,nan,nan
7373,2019,6,Multistate,Food,Salmonella enterica,Manhattan,Confirmed,Unknown,9,5.0,1.0,nan,nan,nan
7374,2019,8,Oregon,Food,Salmonella enterica,Enteritidis,Confirmed,Other,6,1.0,0.0,al pastor seiten; red crema; green crema,nan,Multiple
7375,2019,7,Iowa,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O111; ,Confirmed; Suspected,Restaurant - Sit-down dining,3,1.0,0.0,nan,nan,nan
7376,2019,8,Wisconsin,Food,Cyclospora cayetanensis; Other - Parasite,nan,Confirmed; Confirmed,Restaurant - Sit-down dining,12,0.0,0.0,nan,nan,nan
7377,2019,9,Utah,Food,nan,nan,nan,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
7378,2019,9,South Carolina,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,5,0.0,0.0,chick peas,nan,Grains-Beans
7379,2019,9,Ohio,Food,Scombroid toxin,nan,Confirmed,Private home/residence,11,0.0,0.0,yellowfin tuna,yellowfin tuna,Fish
7380,2019,9,New York,Food,Scombroid toxin,nan,Confirmed,Private home/residence,4,0.0,0.0,farm raised tuna,"fish, tuna",Fish
7381,2019,6,Connecticut,Food,Cyclospora cayetanensis,nan,Confirmed,Long-term care/nursing home/assisted living facility,4,0.0,0.0,"basil, unspecified",nan,Herbs
7382,2019,8,Utah,Food,Salmonella enterica,Enteritidis,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7383,2019,8,Virginia,Food,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,Other,7,0.0,0.0,nan,nan,nan
7384,2019,7,Illinois,Food,Other - Chemical/Toxin,nan,Suspected,Grocery store,3,3.0,0.0,"fish, buffalo","fish, buffalo",Fish
7385,2019,6,Michigan,Food,Salmonella enterica,Enteritidis,Suspected,Banquet Facility (food prepared and served on-site),30,1.0,0.0,"charcuterie; bun; macaroni and cheese; shrimp; sushi, unspecified; barbecue sauce; burger; salad bar; seafood, other; beef/steak dish, other; sausage; beef, other; chicken, other; tortilla, unspecified; salsa; refried beans; rice, spanish; sushi",n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a; n/a,Multiple
7386,2019,5,North Carolina,Food,Salmonella enterica,London,Confirmed,Restaurant - Sit-down dining,14,11.0,0.0,nan,nan,nan
7387,2019,7,North Carolina,Food,Staphylococcus aureus,nan,Confirmed,Other,35,0.0,0.0,"pork, bbq",nan,Multiple
7388,2019,6,North Carolina,Food,Salmonella enterica,Enteritidis,Suspected,Unknown,13,1.0,0.0,nan,nan,nan
7389,2019,6,Michigan,Food,Cyclospora,nan,Confirmed,Restaurant - Sit-down dining,92,0.0,0.0,"basil, unspecified",basil,Herbs
7390,2019,7,North Carolina,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,14,0.0,0.0,nan,nan,nan
7391,2019,6,Michigan,Food,nan,nan,nan,Restaurant - Sit-down dining,7,0.0,0.0,nan,nan,nan
7392,2019,7,Michigan,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7393,2019,5,Massachusetts,Food,Salmonella enterica; Norovirus Genogroup II,Reading; unknown,Confirmed; Confirmed,Restaurant - Sit-down dining,9,2.0,0.0,turkey,nan,Turkey
7394,2019,8,Minnesota,Food,"Escherichia coli, Shiga toxin-producing",other,Confirmed,Restaurant - Sit-down dining,3,1.0,0.0,nan,nan,nan
7395,2019,6,Illinois,Food,Clostridium perfringens; Bacillus cereus,nan,Suspected; Suspected,Other,20,0.0,0.0,nan,nan,nan
7396,2019,8,Hawaii,Food,Salmonella enterica,Reading,Confirmed,Other,26,1.0,0.0,ahi tuna,nan,Fish
7397,2019,8,Montana,Food,Clostridium perfringens,nan,Suspected,Caterer (food prepared off-site from where served),18,0.0,0.0,beef,nan,Beef
7398,2019,6,Texas,Food,Cyclospora cayetanensis,nan,Suspected,Private home/residence,3,0.0,0.0,nan,nan,nan
7399,2019,9,Florida,Food,Scombroid toxin,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,tuna salad,"fish, tuna",Fish
7400,2019,8,Utah,Food,Salmonella enterica,Ohio,Confirmed,Restaurant - Sit-down dining,10,0.0,0.0,nan,nan,nan
7401,2019,7,Florida,Food,Staphylococcus aureus,nan,Suspected,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
7402,2019,8,Kentucky,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,5,1.0,0.0,homemade ice cream made with raw eggs,nan,Multiple
7403,2019,8,Ohio,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7404,2019,8,Florida,Food,Ciguatoxin,nan,Confirmed,Private home/residence,4,0.0,0.0,"fish, amberjack","fish, amberjack",Fish
7405,2019,9,Florida,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7406,2019,8,Florida,Food,Staphylococcus aureus,nan,Suspected,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
7407,2018,3,Missouri,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,19,0.0,0.0,"crackers, unspecified",nan,Multiple
7408,2019,6,Texas,Food,Cyclospora,nan,Confirmed,Restaurant - Sit-down dining,26,0.0,0.0,nan,nan,nan
7409,2019,3,Multistate,Food,"Escherichia coli, Shiga toxin-producing; Escherichia coli, Shiga toxin-producing",O103:H2; O121:H19,Confirmed; Confirmed,Private home/residence,33,18.0,0.0,bison,nan,Game
7410,2019,9,Utah,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7411,2019,9,Utah,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0.0,0.0,nan,nan,nan
7412,2019,9,Utah,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0.0,0.0,nan,nan,nan
7413,2019,6,Texas,Food,nan,nan,nan,Unknown,2,0.0,0.0,nan,nan,nan
7414,2019,5,Multistate,Food,Salmonella enterica,Typhimurium,Confirmed,Unknown,11,1.0,0.0,nan,nan,nan
7415,2019,9,Ohio,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),6,0.0,0.0,nan,nan,nan
7416,2017,11,Multistate,Food,Listeria monocytogenes,nan,Confirmed,Unknown,4,4.0,0.0,"artisial soft cheese, pasteurized",nan,Dairy
7417,2019,9,Ohio,Food,nan,nan,nan,"Fair, festival, other temp or mobile services",5,0.0,0.0,nan,nan,nan
7418,2019,8,Tennessee,Food,Campylobacter jejuni,nan,Confirmed,Farm/dairy,4,0.0,0.0,"goat milk, unpasteurized","goat milk, unpasteurized",Dairy
7419,2019,9,Tennessee,Food,Salmonella enterica,Uganda,Confirmed,Restaurant - other or unknown type,18,1.0,0.0,"deli meat, sliced roast beef",beef,Beef
7420,2019,9,Michigan,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",2,0.0,0.0,nan,nan,nan
7421,2019,7,Michigan,Food,Salmonella enterica,Agbeni,Confirmed,Grocery store,4,3.0,0.0,melon,nan,Fruits
7422,2019,9,Wisconsin,Food,Norovirus Genogroup II,GII.P8 - GII.8,Confirmed,Restaurant - Sit-down dining,39,0.0,0.0,beef bourguignon,parsley,Herbs
7423,2019,9,Wisconsin,Food,Norovirus Genogroup I,GI.P4 - GI.5,Confirmed,Banquet Facility (food prepared and served on-site),25,2.0,0.0,"wraps; fruit salad; roasted vegetables; eggs, scrambled",nan,Multiple
7424,2019,5,Illinois,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,6,2.0,0.0,nan,nan,nan
7425,2019,8,North Dakota,Food,Campylobacter unknown,nan,Suspected,Restaurant - Sit-down dining,3,1.0,0.0,nan,nan,nan
7426,2019,9,Ohio,Food,Norovirus,nan,Suspected,Restaurant - other or unknown type,2,0.0,0.0,nan,nan,nan
7427,2019,6,Texas,Food,nan,nan,nan,Restaurant - other or unknown type,3,1.0,0.0,nan,nan,nan
7428,2019,6,Massachusetts,Food,Cyclospora cayetanensis,nan,Confirmed,Private home/residence,10,0.0,0.0,strawberries; raspberries; cucumber; carrots; bean sprouts; spinach,nan,Multiple
7429,2019,8,Oregon,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining; Restaurant - other or unknown type,9,1.0,0.0,macaroni salad,pasta,Multiple
7430,2019,9,Oregon,Food,Norovirus Genogroup I,nan,Suspected,Restaurant - Sit-down dining,11,0.0,0.0,nan,nan,nan
7431,2019,9,Ohio,Food,Norovirus Genogroup I,nan,Suspected,Restaurant - Sit-down dining,14,0.0,0.0,nan,nan,nan
7432,2019,7,Massachusetts,Food,Cyclospora cayetanensis,nan,Confirmed,Private home/residence,6,0.0,0.0,nan,nan,nan
7433,2019,9,Tennessee,Food,Salmonella enterica,Javiana,Confirmed,Private home/residence; Caterer (food prepared off-site from where served); Religious facility,13,2.0,0.0,nan,nan,nan
7434,2019,8,New York,Food,Clostridium perfringens,nan,Suspected,Restaurant - Sit-down dining,5,0.0,0.0,refried beans,beans,Grains-Beans
7435,2019,4,Illinois,Food,Salmonella enterica,Enteritidis,Confirmed,Religious facility,13,4.0,0.0,nan,nan,nan
7436,2019,9,Minnesota,Food,Salmonella enterica; Salmonella enterica,Enteritidis; Infantis,Confirmed; Confirmed,Prison/jail,40,1.0,0.0,mechanically seperated chicken,chicken,Chicken
7437,2019,9,New York,Food,Scombroid toxin,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,tuna wrap,"fish, tuna",Fish
7438,2019,9,Minnesota,Food,Norovirus Genogroup I,unknown - unknown,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",8,0.0,0.0,nan,nan,nan
7439,2019,9,Indiana,Food,Norovirus Genogroup I,GI.P3 - GI.3,Confirmed,Restaurant - other or unknown type,4,0.0,0.0,nan,nan,nan
7440,2018,11,Idaho,Food,Salmonella enterica,Newport,Confirmed,Caterer (food prepared off-site from where served),9,1.0,0.0,"turkey, smoked",nan,Turkey
7441,2019,7,Illinois,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),7,1.0,0.0,nan,nan,nan
7442,2019,8,Florida,Food,Ciguatoxin,nan,Confirmed,Private home/residence,3,2.0,0.0,"fish, baraccuda","fish, baracuda",Fish
7443,2019,6,Tennessee,Food,Cyclospora cayetanensis,nan,Confirmed,Restaurant - Sit-down dining,11,1.0,0.0,cilantro,nan,Herbs
7444,2019,9,Iowa,Food,Clostridium perfringens,nan,Suspected,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
7445,2019,8,Iowa,Food,Salmonella enterica,Typhimurium,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",6,0.0,0.0,nan,nan,nan
7446,2019,9,South Carolina,Food,Campylobacter coli,nan,Confirmed,Unknown,6,0.0,0.0,nan,nan,nan
7447,2019,9,Ohio,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7448,2019,8,Illinois,Food,Norovirus unknown,nan,Suspected,Private home/residence,10,0.0,0.0,nan,nan,nan
7449,2019,2,Illinois,Food,Salmonella enterica,Infantis,Confirmed,Grocery store,85,14.0,0.0,"carnitas, unspecified","pork; pork, other",Pork
7450,2019,10,Ohio,Food,nan,nan,nan,Restaurant - Sit-down dining,2,0.0,0.0,nan,nan,nan
7451,2019,8,Kentucky,Food,Salmonella enterica,Typhimurium,Suspected,Private home/residence,10,0.0,0.0,nan,nan,nan
7452,2019,9,Florida,Food,Norovirus unknown,nan,Suspected,Banquet Facility (food prepared and served on-site),15,1.0,0.0,"salad, unspecified",salad,Multiple
7453,2019,9,Kentucky,Food,Bacillus cereus,nan,Suspected,Restaurant - Sit-down dining,14,2.0,0.0,"rice, unspecified",nan,Grains-Beans
7454,2019,9,Texas,Food,Salmonella enterica,Javiana,Confirmed,Restaurant - Sit-down dining,17,2.0,0.0,fajita chicken,nan,Multiple
7455,2019,9,Arkansas,Food,Salmonella other,nan,Confirmed,Banquet Facility (food prepared and served on-site),6,1.0,0.0,nan,nan,nan
7456,2019,9,Massachusetts,Food,Norovirus,nan,Suspected,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),47,0.0,0.0,nan,nan,nan
7457,2019,9,Ohio,Food,Campylobacter jejuni,nan,Confirmed,Farm/dairy,7,1.0,0.0,"milk, unpasteurized","milk, whole milk unpasteurized",Dairy
7458,2019,9,Massachusetts,Food,Campylobacter jejuni,nan,Confirmed,Restaurant - Sit-down dining,3,0.0,0.0,"oysters, raw","oysters, raw",Mollusks
7459,2018,5,Multistate,Food,Salmonella enterica,Newport,Confirmed,Unknown,221,54.0,1.0,beef; latin style soft cheese,nan,Multiple
7460,2019,10,Florida,Food,Scombroid toxin,nan,Confirmed,Unknown,2,0.0,0.0,"fish, tuna",tuna,Fish
7461,2019,1,Illinois,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,4,0.0,0.0,"pizza, meat","mozarella, pasteurized; tomato; pepperroni",Multiple
7462,2019,5,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - other or unknown type; Private home/residence; Grocery store; Religious facility,23,10.0,0.0,chicken,chicken,Chicken
7463,2019,7,Texas,Food,nan,nan,nan,Restaurant - Sit-down dining,3,0.0,0.0,nan,nan,nan
7464,2019,10,Massachusetts,Food,Scombroid toxin,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,tuna,tuna,Fish
7465,2019,8,Michigan,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,4,3.0,0.0,"salad, unspecified",nan,Multiple
7466,2019,8,Virginia,Food,"Escherichia coli, Shiga toxin-producing",unknown,Confirmed,Unknown,4,0.0,0.0,nan,nan,nan
7467,2019,10,Florida,Food,Ciguatoxin,nan,Confirmed,Private home/residence,2,2.0,0.0,"fish, almaco jack",fish,Fish
7468,2019,10,Minnesota,Food,Norovirus Genogroup II,GII.P4 New Orleans - ,Confirmed,Caterer (food prepared off-site from where served),10,0.0,0.0,horseradish; garlic,nan,Root/Underground
7469,2019,10,Virginia,Food,Clostridium perfringens,nan,Confirmed,Caterer (food prepared off-site from where served),21,0.0,0.0,shrimp and grits; imported cheese bar,nan,Multiple
7470,2019,9,Virginia,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,5,3.0,0.0,nan,nan,nan
7471,2019,5,Multistate,Food,Salmonella enterica,Bovismorbificans,Confirmed,Unknown,107,41.0,0.0,nan,nan,nan
7472,2018,5,Puerto Rico,Food,nan,nan,nan,Caterer (food prepared off-site from where served),13,0.0,0.0,chicken breast,nan,Chicken
7473,2019,4,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,2,0.0,0.0,"fish, kingfish",nan,Fish
7474,2019,9,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,4,0.0,0.0,"fish, grouper, unspecified","fish, grouper",Fish
7475,2019,9,Massachusetts,Food,Campylobacter,nan,Suspected,Restaurant - Sit-down dining,4,1.0,0.0,chicken,nan,Chicken
7476,2019,10,Massachusetts,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0.0,0.0,"ground turkey, burger",nan,Turkey
7477,2019,8,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Restaurant - Sit-down dining,4,1.0,0.0,mutton snapper,"fish, snapper",Fish
7478,2018,10,Multistate,Food,Salmonella enterica,Adelaide,Confirmed,Restaurant - other or unknown type; Private home/residence,29,4.0,0.0,pork,pork,Pork
7479,2019,9,Michigan,Food,nan,nan,nan,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",2,0.0,0.0,nan,nan,nan
7480,2019,8,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,2,0.0,0.0,"fish, mutton snapper","fish, snapper",Fish
7481,2019,8,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,2,0.0,0.0,"fish, hogfish","fish, hogfish",Fish
7482,2019,9,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Office/indoor workplace,2,0.0,0.0,"fish, king mackarel","fish, kingfish",Fish
7483,2019,9,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,Other,30,3.0,0.0,hummus; hummus,nan,Multiple
7484,2019,5,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence,44,12.0,0.0,ground beef,ground beef,Beef
7485,2019,10,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,3,0.0,0.0,"fish, baracuda","fish, baracuda",Fish
7486,2019,10,Texas,Food,nan,nan,nan,Restaurant - Buffet,2,0.0,0.0,chicken and noodles; pizza,nan,Multiple
7487,2019,10,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,3,0.0,0.0,"fish, king mackarel","fish, kingfish",Fish
7488,2019,9,Texas,Food,nan,nan,nan,Other,3,0.0,0.0,breads,nan,Multiple
7489,2019,10,Puerto Rico,Food,Ciguatoxin,nan,Confirmed,Private home/residence,2,0.0,0.0,"fish, baracuda","fish, baracuda",Fish
7490,2019,5,Illinois,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,5,1.0,0.0,nan,nan,nan
7491,2019,1,Illinois,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,11,0.0,0.0,nan,nan,nan
7492,2019,4,Illinois,Food,Norovirus unknown,nan,Suspected,Caterer (food prepared off-site from where served),8,0.0,0.0,nan,nan,nan
7493,2019,9,Puerto Rico,Food,nan,nan,nan,Restaurant - Sit-down dining,29,0.0,0.0,"turkey, roasted",turkey,Turkey
7494,2019,10,Ohio,Food,Norovirus,nan,Suspected,Caterer (food prepared off-site from where served),16,0.0,0.0,nan,nan,nan
7495,2019,5,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining; Private home/residence,22,8.0,0.0,chicken,chicken,Chicken
7496,2019,8,Illinois,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",24,0.0,0.0,nan,nan,nan
7497,2019,11,Virginia,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P7 - GII.6; unknown,Confirmed; Suspected,Restaurant - Sit-down dining,37,0.0,0.0,nan,nan,nan
7498,2019,10,Ohio,Food,Norovirus,nan,Suspected,School/college/university,38,1.0,0.0,nan,nan,nan
7499,2019,10,Florida,Food,Salmonella enterica,Enteritidis,Confirmed,Caterer (food prepared off-site from where served),18,0.0,0.0,nan,nan,nan
7500,2019,10,Oregon,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Private home/residence; Grocery store,65,1.0,0.0,oregon country beef ground beef,ground beef,Beef
7501,2019,11,Tennessee,Food,Norovirus Genogroup II,GII.P12 - GII.3,Confirmed,Caterer (food prepared off-site from where served),10,0.0,0.0,nan,nan,nan
7502,2019,10,Hawaii,Food,Scombroid toxin,nan,Confirmed,Grocery store,2,0.0,0.0,jana brand importer of frozen fish for poke,nan,Invalid
7503,2019,10,Florida,Food,Norovirus Genogroup II,unknown,Confirmed,Caterer (food prepared off-site from where served),14,0.0,0.0,salads,salad,Multiple
7504,2019,9,Connecticut,Food,Norovirus Genogroup II,nan,Suspected,"Banquet Facility (food prepared and served on-site); Caterer (food prepared off-site from where served); Fair, festival, other temp or mobile services",7,0.0,0.0,nan,nan,nan
7505,2019,10,Texas,Food,nan,nan,nan,Restaurant - other or unknown type,2,0.0,0.0,taco; fajitas,nan,Multiple
7506,2019,11,Virginia,Food,Clostridium perfringens,nan,Confirmed,Caterer (food prepared off-site from where served),16,0.0,0.0,"bbq, unspecified",nan,Multiple
7507,2019,10,Pennsylvania,Food,Bacillus cereus,nan,Confirmed,Caterer (food prepared off-site from where served),35,0.0,0.0,rice and beans,nan,Multiple
7508,2019,10,Virginia,Food,Salmonella enterica,Typhimurium,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",6,0.0,0.0,nan,nan,nan
7509,2019,11,Ohio,Food,nan,nan,nan,Restaurant - Sit-down dining,4,0.0,0.0,nan,nan,nan
7510,2019,11,Florida,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,48,34.0,0.0,nan,nan,nan
7511,2019,10,Florida,Food,Salmonella unknown; Campylobacter unknown,nan,Confirmed; Suspected,Restaurant - Sit-down dining,6,0.0,0.0,pulled pork,nan,Pork
7512,2019,3,Multistate,Food,Salmonella enterica,Montevideo,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",32,5.0,0.0,"iceberg lettuce, unspecified",nan,Vegetable Row Crops
7513,2019,8,California,Food,Salmonella enterica,Thompson,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0.0,0.0,nan,nan,nan
7514,2019,11,Wisconsin,Food,Clostridium perfringens,nan,Suspected,Caterer (food prepared off-site from where served),5,0.0,0.0,black bean puree,beans,Grains-Beans
7515,2019,11,Tennessee,Food,Scombroid toxin,nan,Confirmed,Restaurant - Sit-down dining,2,0.0,0.0,tuna steak,yellowfin tuna,Fish
7516,2019,5,Georgia,Food,Vibrio parahaemolyticus,nan,Confirmed,Restaurant - other or unknown type,21,4.0,0.0,"crawfish/crayfish, unspecified",crawfish/crayfish,Crustaceans
7517,2019,7,Georgia,Food,"Escherichia coli, Shiga toxin-producing",O145,Confirmed,Caterer (food prepared off-site from where served),2,2.0,0.0,nan,nan,nan
7518,2019,9,Utah,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - other or unknown type,4,2.0,0.0,nan,nan,nan
7519,2019,11,Utah,Food,Norovirus unknown,nan,Suspected,Restaurant - Sit-down dining,12,0.0,0.0,nan,nan,nan
